material_number,material_desc_raw,product_family,product_group,product_family_sort,product_group_sort,length_m,rule_notes
000000001834630006,LC/PC Pluggable Blocking FWDM #15146,Unclassified,LC_Variants,999.0,32.0,,
000000001834640010,1550 nm Optical Attenuating Splicer#8655,Unclassified,Other,999.0,999.0,,
000000001834640017,Splicing Type Attenuator 3dB #13600,Unclassified,Other,999.0,999.0,,
000000001834640020,JUMP-FC/UPC-LC/UPC SM 2.0 YL 1m #Z6008,Unclassified,LC_Variants,999.0,30.0,,
000000001834640021,MPOF-12F MPO(F ELITE)-FC SM A1 2m #Z6008,Unclassified,MPO_Group,999.0,10.0,,
000000001834640022,Jumper Duplex 1m  LC/UPC #Z6031,Jumpers,LC_Variants,22.0,30.0,,
000000001834640023,LC/UPC A1 56.4±0.3cm LT+120cm BF #Z6031,Unclassified,LC_Variants,999.0,30.0,,
000000001834640024,LC/UPC A1 66.4±0.3cm LT+120cm BF#Z6031,Unclassified,LC_Variants,999.0,30.0,,
000000001834640025,LC/UPC A1 77.4±0.3cm LT+120cm BF #Z6031,Unclassified,LC_Variants,999.0,30.0,,
000000001834640026,LC/UPC A2 120±3cm LT+100cm BF #Z6031,Unclassified,LC_Variants,999.0,30.0,,
000000001834640027,LC/UPC A2 130±3cm LT+100cm BF #Z6031,Unclassified,LC_Variants,999.0,30.0,,
000000001834640028,INTERCONN. JUMP JUMPSLCU1EDFA11 #Z6301,Optical_Module,Other,55.0,999.0,,
000000001834640029,N0004662 JUMPER-LC LBL3.3m&LT0.01M#Z5988,Jumpers,LC_Variants,22.0,32.0,,
000000001834640030,JUMP LC/UPC A2 2m BF LT<1MM #Z6065,Unclassified,LC_Variants,999.0,30.0,,
000000001834640031,LC/UPC G657A2 1.1m LT(WH)+0.9 BF #Z6075,Unclassified,LC_Variants,999.0,30.0,,
000000001834640032,JUMP LC/UPC 900um WHITE LT 0.62m #Z6075,Unclassified,LC_Variants,999.0,30.0,,
000000001834650001,Standard 25GHz Interleaver C band #S0387,Unclassified,Other,999.0,999.0,,
000000001834650012,50GHz Interleaver C-band #8179,Unclassified,Other,999.0,999.0,,
000000001834650013,50GHz INTERLEAVER DEMUX #8048,Unclassified,Other,999.0,999.0,,
000000001834650014,50GHz INTERLEAVER MUX #8048,Optical_Module,Other,55.0,999.0,,
000000001834650041,75/150G Interleaver no DCM #15736,Unclassified,Other,999.0,999.0,,
000000001834650045,STD 25G Interleaver C band LC/UPC#S0387,Unclassified,LC_Variants,999.0,30.0,,
000000001834650046,CFOI 65CH 75/150G C LT#Z6031,Unclassified,Other,999.0,999.0,,
000000001834660004,ISOLATOR MINI OIDS15500003111 #S0053,Unclassified,Other,999.0,999.0,,
000000001834660009,Mini OIDS 1550nm 250um 1m No conn #T0474,Unclassified,Other,999.0,999.0,,
000000001834660022,Mini OISAC Band Isolator#10640,Unclassified,Other,999.0,999.0,,
000000001834660024,C-band Mini Isolator  G.657.B3  #12667,Unclassified,Other,999.0,999.0,,
000000001834660035,Lband Single stage w/o connector #14454,Unclassified,Other,999.0,999.0,,
000000001834660070,4-Channel C-band Mini isolator #14119,Unclassified,Other,999.0,999.0,,
000000001834660075,4-Channel L-band Mini isolator#14776,Unclassified,Other,999.0,999.0,,
000000001834660076,L Band Single Stage Dual Optical #14775,Unclassified,Other,999.0,999.0,,
000000001834660099,L Band mini OISS #Z5494,Unclassified,Other,999.0,999.0,,
000000001834660102,C-Band Mini single stage Isolator #15437,Unclassified,Other,999.0,999.0,,
000000001834660105,C-band MINI-SS Isolator #7536,Unclassified,Other,999.0,999.0,,
000000001834660107,MINI OIDS LEAD FREE #7536,Unclassified,Other,999.0,999.0,,
000000001834660111,C-Band MINI OIDS All glass SPEC#Z5827,Unclassified,Other,999.0,999.0,,
000000001834660112,C-band mini single stage isolator #Z5827,Unclassified,Other,999.0,999.0,,
000000001834660114,L band MINI OIDS All glass SPEC#Z5827,Unclassified,Other,999.0,999.0,,
000000001834660116,C band P Single ISO with 980&532nm#Z5967,Unclassified,Other,999.0,999.0,,
000000001834660117,C band P Grade OIDS SMF28 Ultra #Z5968,Unclassified,Other,999.0,999.0,,
000000001834660118,C band P OISS SMF28 Ultra fiber #Z5968,Unclassified,Other,999.0,999.0,,
000000001834660119,L band P single stage isolator #Z5989,Unclassified,Other,999.0,999.0,,
000000001834660122,C band A Grade Dual stage Isolator#Z6075,Unclassified,Other,999.0,999.0,,
000000001834660123,L band A Grade Dual stage Isolator#Z6075,Unclassified,Other,999.0,999.0,,
000000001834660124,C band mini OIDA device #Z6075,Unclassified,Other,999.0,999.0,,
000000001834660125,L band mini OIDA device #Z6075,Unclassified,Other,999.0,999.0,,
000000001834660126,L band P MINI OISS ZBL 2.1M #Z6065,Unclassified,Other,999.0,999.0,,
000000001834660127,Mini AGT OIDS 1523.916-1611.354 #Z6106,Unclassified,Other,999.0,999.0,,
000000001834670001,C-Band dula stage isolator #12773,Unclassified,Other,999.0,999.0,,
000000001834670005,single stage triple isolator#12773,Unclassified,Other,999.0,999.0,,
000000001834680007,ISOLATOR OIDS OIDSG1550PBTI01G #9325,Unclassified,Other,999.0,999.0,,
000000001834680010,ISOLATOR OIDS OIDSG1550SNEC04G #9345,Unclassified,Other,999.0,999.0,,
000000001834680016,ISOLATOR OIDS OIDSG1580SNEC03G #9345,Unclassified,Other,999.0,999.0,,
000000001834680017,ISOLATOR OIDS OIDSG1585S01111 #S0059,Unclassified,Other,999.0,999.0,,
000000001834680031,ISOLATOR OISS OISSG1585S01111 #S0059,Unclassified,Other,999.0,999.0,,
000000001834680061,1550nm faraday rotator mirror #T1218,Unclassified,Other,999.0,999.0,,
000000001834680063,C-band OIDS Ultra fiber W/ LC #9345,Unclassified,LC_Variants,999.0,32.0,,
000000001834680066,C-BAND Dual stage isolator LC/APC #S0059,Unclassified,LC_Variants,999.0,30.0,,
000000001834680072,C band OIDS  Std PMD type #S0059,Unclassified,Other,999.0,999.0,,
000000001834680075,E-band Single stage Isolator #16195,Unclassified,Other,999.0,999.0,,
000000001834690001,LLCC 8CH Compact Package #S0022,Unclassified,Other,999.0,999.0,,
000000001834690004,10CH LLCC Component  upper #13662,Unclassified,Other,999.0,999.0,,
000000001834690028,10-CH Low-loss CWDM (LLCC) device #13662,Unclassified,Other,999.0,999.0,,
000000001834710037,NTE00860 2-1X68 SW for BW #Z5196,Unclassified,Other,999.0,999.0,,
000000001834710067,8Plus-TS230307 1PCS 980/1550 Drive#Z5234,Unclassified,Other,999.0,999.0,,
000000001834710074,C Band WBA for Lario #Z4731,Unclassified,Other,999.0,999.0,,
000000001834710075,L Band WBA for Lario #Z4731,Unclassified,Other,999.0,999.0,,
000000001834710077,2x35 Switch Box manufacture tool #Z5769,Unclassified,Other,999.0,999.0,,
000000001834710078,4x16 Switch Box manufacture tool #Z5769,Unclassified,Other,999.0,999.0,,
000000001834710080,Manufacture Tool OTDR Switch Box #Z5832,Unclassified,Other,999.0,999.0,,
000000001834710087,16X16 Matrix Optical Swtich #Z5886,Unclassified,Other,999.0,999.0,,
000000001834710088,8Plus-TS220610 2X4 Switch TEST #Z5234,Unclassified,Other,999.0,999.0,,
000000001834710094,32CH With Tap PD Array #Z5894,Unclassified,Other,999.0,999.0,,
000000001834710097,DS24 CAMEL DC CARD Calibration #Z6010,Unclassified,Other,999.0,999.0,,
000000001834710100,S-band Multi-CH Light source #Z5974,Unclassified,Other,999.0,999.0,,
000000001834710113,Light Source Box #Z4731,Unclassified,Other,999.0,999.0,,
000000001834710115,Splitter 1*32 BOX #Z4731,Splitter_Cables,Other,18.0,999.0,,
000000001834710116,Splitter 1*64 BOX #Z4731,Splitter_Cables,Other,18.0,999.0,,
000000001834710117,32x2 Optical Switch Module #Z6118,Unclassified,Other,999.0,999.0,,
000000001834720016,Rack-Mount Front Panel  #10441,Unclassified,Other,999.0,999.0,,
000000001834720017,Patch Panel Blank Plate 216X43.2 #7235,Unclassified,Other,999.0,999.0,,
000000001834720018,Patch Panel Shelf Mechanical Assembly,Unclassified,Other,999.0,999.0,,
000000001834720025,"1RU 19"" Super HD patch panel #14711",Unclassified,Other,999.0,999.0,,
000000001834720027,1U Chassis with 19&23 Brackets #14679,Unclassified,Other,999.0,999.0,,
000000001834720030,1RU front Panel hold 3 pcs LGX #14758,Unclassified,Other,999.0,999.0,,
000000001834720043,2 LGX wall-mount bracket #14275,Unclassified,Other,999.0,999.0,,
000000001834730036,Crystal with Glass tube #15590,Unclassified,Other,999.0,999.0,,
000000001834730041,PTL-K10 S-1.8-8 657A1 6.5-7 2m #Z5715,Unclassified,Other,999.0,999.0,,
000000001834730042,PTLX-K10 D-1.8-10 H XXX L6.5 #Z5715,Unclassified,Other,999.0,999.0,,
000000001834730065,PTL-K10 D-1.8-8 H 125 L6.5 BL/CL #Z5715,Unclassified,Other,999.0,999.0,,
000000001834730066,PTL-K10 S-1.8-8 28E 6.5-7 3M APOD #Z5715,Unclassified,Other,999.0,999.0,,
000000001834730067,PTL-K10 D-1.8-8 H125 6.5 3M #Z5715,Unclassified,Other,999.0,999.0,,
000000001834730071,N0003522 Waveplate  Bern #Z5988,Unclassified,Other,999.0,999.0,,
000000001834730072,N0003762 PDL Plate  Bern #Z5988,Unclassified,Other,999.0,999.0,,
000000001834730073,N0003516 Plate #Z5988,Unclassified,Other,999.0,999.0,,
000000001834730074,Center Piece P-band 1308.4-1348.5 #Z6029,Unclassified,Other,999.0,999.0,,
000000001834730077,PTL S-1.8-8 6.5-7 4M APOD #Z6039,Unclassified,Other,999.0,999.0,,
000000001834730078,PTL D-1.8-10 H125 6.5 4M APOD #Z6039,Unclassified,Other,999.0,999.0,,
000000001834740037,100GHz 6ch OADM Half LGX C38-C43 #13592,Optical_Module,Other,55.0,999.0,,
000000001834740087,100G 8-Ch (C21-C28) Mux&Demux #14122,Optical_Module,Other,55.0,999.0,,
000000001834740090,8Ch 100G C20-C28 HS#851762 #2292,Unclassified,Other,999.0,999.0,,
000000001834740103,8Ch 100G Mux/Demux Module #2292,Optical_Module,Other,55.0,999.0,,
000000001834740109,8-ch 100G DWDM w/Tap C52-C59 #6555,Unclassified,Other,999.0,999.0,,
000000001834740110,8Ch 100G C52-C60 HS#851762 #2292,Unclassified,Other,999.0,999.0,,
000000001834740155,Green 4ch 100G DWDM Demux C42-C45 #6437,Unclassified,Other,999.0,999.0,,
000000001834740156,Green 4ch 100G DWDM Mux C42-C45 #6437,Optical_Module,Other,55.0,999.0,,
000000001834740165,Green 4ch 100G DWDM Demux C57-C60 #6437,Unclassified,Other,999.0,999.0,,
000000001834740166,Green 4ch 100G DWDM Mux C57-C60 #6437,Optical_Module,Other,55.0,999.0,,
000000001834740192,i-Temp 100GHz 16-CH OADM Modules #14124,Optical_Module,Other,55.0,999.0,,
000000001834740193,i-Temp 100GHz 16-CH OADM Modules #14124,Optical_Module,Other,55.0,999.0,,
000000001834740194,i-Temp 100GHz 16-CH OADM Modules #14124,Optical_Module,Other,55.0,999.0,,
000000001834740195,i-Temp 100GHz 16-CH OADM Modules #14124,Optical_Module,Other,55.0,999.0,,
000000001834740321,4ch 100G C21-C24 LGX #14679,Unclassified,Other,999.0,999.0,,
000000001834740322,4ch 100G C25-C28 LGX #14679,Unclassified,Other,999.0,999.0,,
000000001834740323,4ch 100G C29-C32 LGX #14679,Unclassified,Other,999.0,999.0,,
000000001834740324,4ch 100G C33-C36 LGX #14679,Unclassified,Other,999.0,999.0,,
000000001834740325,4ch 100G C37-C40 LGX #14679,Unclassified,Other,999.0,999.0,,
000000001834740326,4ch 100G C41-C44 LGX #14679,Unclassified,Other,999.0,999.0,,
000000001834740362,100G + Red/Blue Filter Module A+B #Z5170,Unclassified,Other,999.0,999.0,,
000000001834740391,8-Ch EWDM Module Tray #7259,Unclassified,Other,999.0,999.0,,
000000001834740459,FOSC-OC-3DND1204NN2T-U45,Unclassified,Other,999.0,999.0,,
000000001834740462,4CH DWDM C21-C24 MINI MR4 45020597#Z5538,Unclassified,Other,999.0,999.0,,
000000001834740463,4CH DWDM C25-C28 MINI MR4 45020598#Z5538,Unclassified,Other,999.0,999.0,,
000000001834740464,4CH DWDM C29-C32 MINI MR4 45020599#Z5538,Unclassified,Other,999.0,999.0,,
000000001834740465,4CH DWDM C33-C36 MINI MR4 45020600#Z5538,Unclassified,Other,999.0,999.0,,
000000001834740466,4CH DWDM C37-C40 MINI MR4 45020601#Z5538,Unclassified,Other,999.0,999.0,,
000000001834740467,4CH DWDM C41-C44 MINI MR4 45020602#Z5538,Unclassified,Other,999.0,999.0,,
000000001834740468,4CH DWDM C45-C48 MINI MR4 45020603#Z5538,Unclassified,Other,999.0,999.0,,
000000001834740469,4CH DWDM C49-C52 MINI MR4 45020604#Z5538,Unclassified,Other,999.0,999.0,,
000000001834740470,4CH DWDM C53-C56 MINI MR4 45020605#Z5538,Unclassified,Other,999.0,999.0,,
000000001834740471,4CH DWDM C57-C60 MINI MR4 45020606#Z5538,Unclassified,Other,999.0,999.0,,
000000001834740472,100G + Red/Blue Filter Module A+B #Z5543,Unclassified,Other,999.0,999.0,,
000000001834740473,100G + Red/Blue Filter Module A+C #Z5543,Unclassified,Other,999.0,999.0,,
000000001834740520,FSCDDD1B5011BAT4,Unclassified,Other,999.0,999.0,,
000000001834740521,FSCDDD1B3811BAT4,Unclassified,Other,999.0,999.0,,
000000001834740522,FSCDDD1B2611BAT4,Unclassified,Other,999.0,999.0,,
000000001834740523,FSCDDD1B1411BAT4,Unclassified,Other,999.0,999.0,,
000000001834740524,FSCDDD1E3811BAT4,Unclassified,Other,999.0,999.0,,
000000001834740525,FSCDDD1E1411BAT4,Unclassified,Other,999.0,999.0,,
000000001834740529,NG4FD1ML2B501BAT4,Unclassified,Other,999.0,999.0,,
000000001834740539,NT2-12DDT6150DBP,Unclassified,Other,999.0,999.0,,
000000001834740540,NT2-12DDT4938DBP,Unclassified,Other,999.0,999.0,,
000000001834740541,NT2-12DDT3726DBP,Unclassified,Other,999.0,999.0,,
000000001834740542,NT2-12DDT2514DBP,Unclassified,Other,999.0,999.0,,
000000001834740543,NT2-24DDT6138DBP,Unclassified,Other,999.0,999.0,,
000000001834740544,NT2-24DDT3714DBP,Unclassified,Other,999.0,999.0,,
000000001834740545,NT2-36DDT6126DBP,Unclassified,Other,999.0,999.0,,
000000001834740546,NT2-48DDT6114DBP,Unclassified,Other,999.0,999.0,,
000000001834740595,4 CH IN-LINE DWDM Module #15808,Unclassified,Other,999.0,999.0,,
000000001834740641,PRO1D1M1B501BATX,Unclassified,Other,999.0,999.0,,
000000001834740642,PRO2D1M1E381BATX,Unclassified,Other,999.0,999.0,,
000000001834740643,PRO3D1M1H141BATX,Unclassified,Other,999.0,999.0,,
000000001834740647,FSCADD1B5011BAT4,Unclassified,Other,999.0,999.0,,
000000001834740648,FSCADD1B3811BAT4,Unclassified,Other,999.0,999.0,,
000000001834740649,FSCADD1B2611BAT4,Unclassified,Other,999.0,999.0,,
000000001834740650,FSCADD1B1411BAT4,Unclassified,Other,999.0,999.0,,
000000001834740653,2ch 100G Add/Drop Module C27&C28 #9696,Unclassified,Other,999.0,999.0,,
000000001834740655,12CH 50-61 (Single) Cassette #16300,Unclassified,Other,999.0,999.0,,
000000001834740659,24CH 38-61(Single) Cassette #16300,Unclassified,Other,999.0,999.0,,
000000001834770005,40CH 100G AAWG M&D 1RU with OSC #14609,Unclassified,Other,999.0,999.0,,
000000001834770007,40Ch 100G Athermal AWG+1310+1%Tap #10516,Unclassified,Other,999.0,999.0,,
000000001834770008,40 Ch 100GHz Athermal  AWG+ 1%Tap #10516,Unclassified,Other,999.0,999.0,,
000000001834770033,FRU: 2RU MX/DMX MSFT DCI-Amp #14822,Unclassified,Other_MultiFiber,999.0,15.0,,
000000001834770036,48CH Wide Band AAWG chassis #15237,Unclassified,Other,999.0,999.0,,
000000001834770037,150G AAWG with ITL CMD64 Type 2 #15260,Unclassified,Other,999.0,999.0,,
000000001834770038,75G 64CH AWG M&D 2RU module  #15275,Unclassified,Other,999.0,999.0,,
000000001834770039,2RU MX/DMX MSFT 400ZR #15347,Unclassified,Other_MultiFiber,999.0,15.0,,
000000001834770040,FRU: 2RU MX/DMX MSFT DCI-Amp #14822,Unclassified,Other_MultiFiber,999.0,15.0,,
000000001834770041,48CH Wide Band AAWG chassisLC/APC #15237,Unclassified,Other,999.0,999.0,,
000000001834770043,1RU M/D 150G AAWG chassis(no ITL) #15554,Unclassified,Other,999.0,999.0,,
000000001834770045,300G AAWG with ITL CMD32  #15867,Unclassified,Other,999.0,999.0,,
000000001834770047,150G ITL & 300G AWG bundle module #T1563,Unclassified,Other,999.0,999.0,,
000000001834780002,P-BOX CIR MIOC131003GOG12 #12582,Unclassified,Other,999.0,999.0,,
000000001834780003,32CH MIOC array #10231,Unclassified,Other,999.0,999.0,,
000000001834780014,8-CH circulator CH1-CH8 #T1556,Unclassified,Other,999.0,999.0,,
000000001834780015,8-CH circulator CH9-CH16 #T1556,Unclassified,Other,999.0,999.0,,
000000001834780016,8-CH circulator CH17-CH24 #T1556,Unclassified,Other,999.0,999.0,,
000000001834780017,8-CH circulator CH25-CH32 T1556,Unclassified,Other,999.0,999.0,,
000000001834780019,Dual Channel Circulator Module #15841,Unclassified,Other,999.0,999.0,,
000000001834780026,64CH circulator array #16079,Unclassified,Other,999.0,999.0,,
000000001834780027,8-CH circulator S1-S8,Unclassified,Other,999.0,999.0,,
000000001834780028,8-CH circulator S9-S16,Unclassified,Other,999.0,999.0,,
000000001834780029,8-CH circulator S17-S24,Unclassified,Other,999.0,999.0,,
000000001834780030,8-CH circulator S25-S32,Unclassified,Other,999.0,999.0,,
000000001834780031,8-CH circulator N1-N8,Unclassified,Other,999.0,999.0,,
000000001834780032,8-CH circulator N9-N16,Unclassified,Other,999.0,999.0,,
000000001834780033,8-CH circulator N17-N24,Unclassified,Other,999.0,999.0,,
000000001834780034,8-CH circulator N25-N32,Unclassified,Other,999.0,999.0,,
000000001834780035,64CH circulator array(Dummy) #16079,Unclassified,Other,999.0,999.0,,
000000001834780036,"Optical FUMO AUX Module, LC/APC #Z6109",Unclassified,LC_Variants,999.0,30.0,,
000000001834780037,8-CH circulator S1-S8 for old C64,Unclassified,Other,999.0,999.0,,
000000001834780038,8-CH circulator S9-S16 for old C64,Unclassified,Other,999.0,999.0,,
000000001834780039,8-CH circulator S17-S24 for old C64,Unclassified,Other,999.0,999.0,,
000000001834780040,8-CH circulator S25-S32 for old C64,Unclassified,Other,999.0,999.0,,
000000001834780041,8-CH circulator N1-N8 for old C64,Unclassified,Other,999.0,999.0,,
000000001834780042,8-CH circulator N9-N16 for old C64,Unclassified,Other,999.0,999.0,,
000000001834780043,8-CH circulator N17-N24 for old C64,Unclassified,Other,999.0,999.0,,
000000001834780044,8-CH circulator N25-N32 for old C64,Unclassified,Other,999.0,999.0,,
000000001834790003,P-BOX SPLIT DWFC025000ERI01G #13607,Splitter_Cables,Other,18.0,999.0,,
000000001834790013,P-BOX SPLIT DWTC020400ERI01G #13607,Splitter_Cables,Other,18.0,999.0,,
000000001834790016,C Band Tap Coupler Module #13610,Adapters,Other,30.0,999.0,,
000000001834790043,P-BOX SPLIT PATC4YCABMTLB01 #8364,Splitter_Cables,Other,18.0,999.0,,
000000001834790044,P-BOX SPLIT PATC4YCABSTLB01 #8364,Splitter_Cables,Other,18.0,999.0,,
000000001834790048,1x2 Tilted Fused Module 1520-1570 #7674,Unclassified,Other,999.0,999.0,,
000000001834790050,P-BOX SPLIT SWFC111000ATL01G #13292,Splitter_Cables,Other,18.0,999.0,,
000000001834790054,P-BOX SPLIT SWFC115000ATL01G #13292,Splitter_Cables,Other,18.0,999.0,,
000000001834790056,P-BOX SPLIT SWFC1150P003319 #S0070,Splitter_Cables,Other,18.0,999.0,,
000000001834790062,P-BOX SPLIT SWFC3150P0MOP01G #9849,Splitter_Cables,Other,18.0,999.0,,
000000001834790065,2pcs SWFC 1x2 5/95 1W LGX FC/SPC #10589,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834790067,2pcs SWFC 1x2 50/50 1W LGX FC/SPC #10589,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834790068,1x2 Taps Cassette Package #12763,Unclassified,Other,999.0,999.0,,
000000001834790077,P-BOX COUPLER SWTC118P0002219 #S0171,Adapters,Other,30.0,999.0,,
000000001834790080,SWTC 1528-1570 1X5 85X75X8 LC/PC #Z3327,Unclassified,LC_Variants,999.0,32.0,,
000000001834790089,C Band 4x16 Splitter w LC #14488,Splitter_Cables,LC_Variants,18.0,32.0,,
000000001834790093,P-BOX SPLIT PLCS116P1R10023 #S0064,Splitter_Cables,Other,18.0,999.0,,
000000001834790100,1x2 10/90 Tap Splitter Array #9072,Splitter_Cables,Other,18.0,999.0,,
000000001834790113,P-BOX COUPLER SWTC510502TEJ01G #12762,Adapters,Other,30.0,999.0,,
000000001834790145,HD MTP MM 70:30 MCTSTRAYMMVER31 #14711,Unclassified,MTP_Group,999.0,11.0,,
000000001834790152,MonCS Module w Half-width Tray #14880,Unclassified,Other,999.0,999.0,,
000000001834790153,C Band 8x16 Splitter wLC #14488,Splitter_Cables,Other,18.0,999.0,,
000000001834790163,Dual 4x4 Coupler in CO form #14944,Adapters,Other,30.0,999.0,,
000000001834790169,C Band 8x8 Splitter w LC #14488,Splitter_Cables,LC_Variants,18.0,32.0,,
000000001834790201,Dual 10/90 Couplers 1W LGX Box#10589,Adapters,Other,30.0,999.0,,
000000001834790207,Splitter Module 45010290 #Z5453,Splitter_Cables,Other,18.0,999.0,,
000000001834790209,SWFC BOX 1x2 30/70 1480-1625nm  #13292,Unclassified,Other,999.0,999.0,,
000000001834790215,SWFC C+L Band 1x2 1/99 P3+cable #S0070,Unclassified,Other,999.0,999.0,,
000000001834790216,SWFC C+L Band 1x2 10/90 P3+cable #S0070,Unclassified,Other,999.0,999.0,,
000000001834790217,SWFC C+L Band 1x2 20/80 P3+cable #S0070,Unclassified,Other,999.0,999.0,,
000000001834790218,SWFC C+L Band 1x2 50/50 P3+cable #S0070,Unclassified,Other,999.0,999.0,,
000000001834790221,Dual Couplers Modules 1310nm 50/50#10849,Adapters,Other,30.0,999.0,,
000000001834790231,Fixed Reflection Module #15669,Unclassified,Other,999.0,999.0,,
000000001834790232,C Band 4x8 Splitter w LC #14488,Splitter_Cables,LC_Variants,18.0,32.0,,
000000001834790234,Tap+100G C06 Module 45010310 #Z5717,Unclassified,Other,999.0,999.0,,
000000001834790235,SWFC C+L Band 1x2 5/95 P3+cable #S0070,Unclassified,Other,999.0,999.0,,
000000001834790236,1x8 Splitter Module #15214,Splitter_Cables,Other,18.0,999.0,,
000000001834790246,Splitter Module 45010318 #Z5808,Splitter_Cables,Other,18.0,999.0,,
000000001834790249,1x4 PM Fused Splitter Module #Z5863,Splitter_Cables,Other,18.0,999.0,,
000000001834790251,1x8 PM Fused Splitter Module #Z5863,Splitter_Cables,Other,18.0,999.0,,
000000001834790253,LC-MT Module #Z5868,Unclassified,LC_Variants,999.0,32.0,,
000000001834790254,C Band Splitter Module 45010323 #Z5871,Splitter_Cables,Other,18.0,999.0,,
000000001834790257,Twins 1x8 PLC Pencil Box A2 FB #Z5926,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834790258,Splitter+WDM 1271-1411/1431-1571 #Z5948,Splitter_Cables,Transceiver_Rating,18.0,50.0,,
000000001834790261,1x4 PLC Splitter Array 1RU Chassis#Z4444,Splitter_Cables,Other_Connector_Types,18.0,40.0,,
000000001834790264,2x6 coupler module 1/99 & 50/50 #Z6001,Adapters,Other,30.0,999.0,,
000000001834790265,16pcs 1x2 1/99 Coupler Array #Z6000,Adapters,Other,30.0,999.0,,
000000001834790266,32-TAP Array 10/90 #16115,Unclassified,Other,999.0,999.0,,
000000001834790267,LC-MPO Module #Z6014,Unclassified,MPO_Group,999.0,10.0,,
000000001834790268,1310 Band 50/50 Splitter Outdoor #16198,Splitter_Cables,Other,18.0,999.0,,
000000001834790269,1310 Band 50/50 Splitter Indoor #16199,Splitter_Cables,Other,18.0,999.0,,
000000001834790273,SWFC C+L Band 2x2 50/50 P3+cable #S0070,Unclassified,Other,999.0,999.0,,
000000001834790274,LPTC 1X2 50% C Band P 3mm cable #S0093,Unclassified,Other,999.0,999.0,,
000000001834790278,SWTC C Band 1x4 P1 3mm LC/UPC  #S0171,Unclassified,LC_Variants,999.0,30.0,,
000000001834790279,SWTC C Band 1x8 P1 3mm LC/UPC #S0171,Unclassified,LC_Variants,999.0,30.0,,
000000001834800008,4+1+1 Coarse WDM Modules #8355,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001834800093,8ch CWDM Mux/Demux with Upg Module #6763,Optical_Module,Other,55.0,999.0,,
000000001834800094,8ch CWDM Mux/Demux with Upg Module#6763,Optical_Module,Other,55.0,999.0,,
000000001834800234,2ch CWDM OADM Module 1471/1491 #9789,Optical_Module,Other,55.0,999.0,,
000000001834800240,8 CH  Mux/Demux Module #6273,Optical_Module,Other,55.0,999.0,,
000000001834800247,Coarse WDM Modules #8360,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001834800276,4CH CWDM MUX&DEMUX WITH UPGRADE #7679,Optical_Module,Other,55.0,999.0,,
000000001834800288,FOSC-OC-6CBC471NN2T-US23,Unclassified,Other,999.0,999.0,,
000000001834800299,16ch CWDM Module 1271-1571nm #Z5951,Unclassified,Other,999.0,999.0,,
000000001834820011,50/100 wide BW Interleaver XTG #14759,Unclassified,Other,999.0,999.0,,
000000001834820013,75/150G interleaver box #Z5066,Unclassified,Other,999.0,999.0,,
000000001834820014,50/100G Interleaver box no DCM #Z5180,Unclassified,Other,999.0,999.0,,
000000001834820015,50G 96Ch low CD Interleaver box#Z5277,Unclassified,Other,999.0,999.0,,
000000001834820016,50/100G 96CH interleaver box #Z5268,Unclassified,Other,999.0,999.0,,
000000001834840042,OTDR LaunchFiber OMSSG16250VIA02G #14639,Unclassified,Other,999.0,999.0,,
000000001834840052,LGX BOX 24F MPO(M)-LC/APC G657A1 #14946,Unclassified,MPO_Group,999.0,10.0,,
000000001834840061,FDP Shuffle Module Type 1 (ODM),Shuffle_Cables,Other,20.0,999.0,,
000000001834840062,FDP Shuffle Module Type 2 (ODM),Shuffle_Cables,Other,20.0,999.0,,
000000001834840063,FDP Shuffle Module Type 3 (ODM),Shuffle_Cables,Other,20.0,999.0,,
000000001834840066,8(2x2) SM FLEXPLANE FOR Nvidia PB-1,Harness_Tether,Other,75.0,999.0,,
000000001834840067,8(2x2) SM FLEXPLANE FOR Nvidia PB-2,Harness_Tether,Other,75.0,999.0,,
000000001834840070,8(2x2) OM4 FLEXPLANE FOR Nvidia PB-1,Harness_Tether,Other,75.0,999.0,,
000000001834840071,8(2x2) OM4 FLEXPLANE FOR Nvidia PB-2,Harness_Tether,Other,75.0,999.0,,
000000001834840074,512F shuffle box #16154,Shuffle_Cables,Other,20.0,999.0,,
000000001834840079,Ruijie DMY Sample-L1,Unclassified,Other,999.0,999.0,,
000000001834840080,Ruijie DMY Sample-L2,Unclassified,Other,999.0,999.0,,
000000001834840081,16port Break out,Breakout,Other,28.0,999.0,,
000000001834840088,Flexplane 128F SM 16F MTP(M-M),Harness_Tether,MTP_Group,75.0,11.0,,
000000001834840089,Flexplane 128F SM 16F MPO(M-M),Harness_Tether,MPO_Group,75.0,10.0,,
000000001834860008,4 CH IN-LINE BPF Module #14147,Unclassified,Other,999.0,999.0,,
000000001834860009,4Ch MUX+DEMUX cassette (CMD4) #14147,Optical_Module,Other,55.0,999.0,,
000000001834860021,Green 4ch 100G 4-skip-1 BWDM #6892,Unclassified,Other,999.0,999.0,,
000000001834860035,2 WDM 1650nm in LGX Box Low Pass#13031,Unclassified,Transceiver_Rating,999.0,50.0,,
